MONTH,ID,POINT_ID,YEAR,N_MONTHS,POINT_LON,POINT_LAT,POINT_BALANCE,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE,aspect,slope,t2m,tp,slhf,sshf,ssrd,fal,str
aug,28,hn15aa,2000,3,-18.77489585,64.86952952,-1.2,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,275.9554132190259,0.0019142345186592222,297147.3217920745,740786.8952836739,13785031.4225581,0.8500045509330616,-966639.1084796977
sep,28,hn15aa,2000,3,-18.77489585,64.86952952,-1.2,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,273.18271409791276,0.002742557278137263,56259.65972868679,705804.8841013308,8756760.125110632,0.8499916030008673,-1619135.008201975
oct,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,269.11554636744324,0.003735379988091609,184458.7440068368,516601.1031903776,3793139.9149302654,0.8500045509330616,-1233440.39638045
nov,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,265.7647629283625,0.0031811025000929027,401764.1053820215,751319.1137041645,859651.8055998515,0.8499916030008673,-1308811.7602124126
dec,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,261.9971653825351,0.002847371405874379,308859.3368989676,1023276.0393475424,126059.87660987675,0.8500045509330616,-1507912.2213083487
jan,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,264.5061853155686,0.003548679823059871,298096.94463857915,936009.0867206217,418529.0809134338,0.8499916030008673,-1570110.2715502116
feb,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,262.2479238118522,0.004491279096806849,291291.3142386284,1109414.5400008392,2697150.054592725,0.8500045509330616,-1979483.4976729285
mar,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,264.2640407254265,0.005723572973605022,2922.5098499995656,640730.8202890148,7414920.211832208,0.8500045509330616,-1873596.7365373173
apr,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,264.0439092798428,0.0016452843783893323,-38860.895396212116,773512.0025187694,17193507.11181008,0.8500045509330616,-3346339.84574947
may,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,270.4822755165456,0.0025074533666158156,-587426.3597271601,32871.35716356663,21236179.1809203,0.8500045509330616,-2430210.9234202616
jun,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,273.03580028531667,0.0015568474581111411,-371703.7030961495,355608.6216200236,23228048.393387683,0.8500045509330616,-2490241.213197931
jul,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,277.54801637316194,0.0016751272897589271,414584.01380983647,1026661.3952684146,18109177.613103323,0.8500045509330616,-650646.3331222441
aug,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,275.9554132190259,0.0019142345186592222,297147.3217920745,740786.8952836739,13785031.4225581,0.8500045509330616,-966639.1084796977
sep,29,hn15aa,2000,11,-18.77489585,64.86952952,0.52,1333.9236122108978,-167.47638778910232,1.606406331062317,0.05624557286500931,273.18271409791276,0.002742557278137263,56259.65972868679,705804.8841013308,8756760.125110632,0.8499916030008673,-1619135.008201975
oct,30,hn15aa,2001,7,-18.77489585,64.86952952,2.39,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,268.5494257149964,0.002503086111293436,151221.94437916856,556849.223582966,3806773.817687273,0.8500045509330616,-1565441.2490119487
nov,30,hn15aa,2001,7,-18.77489585,64.86952952,2.39,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,264.92347796893597,0.0017202555947568518,286543.2000061041,697153.4189702135,889998.2343170624,0.8499916030008673,-1291636.4273038013
dec,30,hn15aa,2001,7,-18.77489585,64.86952952,2.39,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,264.24920578018066,0.0013384846919921502,227508.3130483888,827301.5465948456,120342.43351822905,0.8500045509330616,-1563940.4917675066
jan,30,hn15aa,2001,7,-18.77489585,64.86952952,2.39,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,266.1691348229673,0.003475164358466478,359664.1591869751,1368958.4939343538,464708.42896136455,0.8499916030008673,-1641146.114453787
feb,30,hn15aa,2001,7,-18.77489585,64.86952952,2.39,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,262.8638133128658,0.004161551319967172,136186.2493095086,1192167.6847332641,2846243.3782903273,0.8499916030008673,-2297810.7842995133
mar,30,hn15aa,2001,7,-18.77489585,64.86952952,2.39,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,262.80208079877815,0.0019226050913604513,136344.5197839262,577161.3591081975,7991502.357459219,0.8499916030008673,-1903945.3830360281
apr,30,hn15aa,2001,7,-18.77489585,64.86952952,2.39,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,267.2118879097649,0.0017559215132229543,-160096.07879999327,302571.3788596967,15152379.928091573,0.8500045509330616,-2296143.2762501338
may,30,hn15aa,2001,7,-18.77489585,64.86952952,2.39,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,270.67177997839593,0.002691969903986362,-448939.6946118744,-79221.53888308164,20593626.53808196,0.8499916030008673,-2101378.3360825847
jun,31,hn15aa,2001,3,-18.77489585,64.86952952,-0.47,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,273.07743384132925,0.0024495872335942824,-376451.8173286738,27229.097295446554,21800886.637049273,0.8500045509330616,-1893940.3347397498
jul,31,hn15aa,2001,3,-18.77489585,64.86952952,-0.47,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,274.93228054368245,0.0022949136075933307,-158355.10358140105,647125.381472884,18115334.859509714,0.8500045509330616,-1327654.601170403
aug,31,hn15aa,2001,3,-18.77489585,64.86952952,-0.47,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,275.259606432333,0.002629372577698918,107222.75249111187,657281.4492354998,13069471.429472556,0.8500045509330616,-900105.5373094478
sep,31,hn15aa,2001,3,-18.77489585,64.86952952,-0.47,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,273.9201544406182,0.002796056155836415,119251.30854683928,601611.1518700502,6916183.252914563,0.8499916030008673,-808392.594593564
oct,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,268.5494257149964,0.002503086111293436,151221.94437916856,556849.223582966,3806773.817687273,0.8500045509330616,-1565441.2490119487
nov,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,264.92347796893597,0.0017202555947568518,286543.2000061041,697153.4189702135,889998.2343170624,0.8499916030008673,-1291636.4273038013
dec,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,264.24920578018066,0.0013384846919921502,227508.3130483888,827301.5465948456,120342.43351822905,0.8500045509330616,-1563940.4917675066
jan,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,266.1691348229673,0.003475164358466478,359664.1591869751,1368958.4939343538,464708.42896136455,0.8499916030008673,-1641146.114453787
feb,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,262.8638133128658,0.004161551319967172,136186.2493095086,1192167.6847332641,2846243.3782903273,0.8499916030008673,-2297810.7842995133
mar,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,262.80208079877815,0.0019226050913604513,136344.5197839262,577161.3591081975,7991502.357459219,0.8499916030008673,-1903945.3830360281
apr,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,267.2118879097649,0.0017559215132229543,-160096.07879999327,302571.3788596967,15152379.928091573,0.8500045509330616,-2296143.2762501338
may,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,270.67177997839593,0.002691969903986362,-448939.6946118744,-79221.53888308164,20593626.53808196,0.8499916030008673,-2101378.3360825847
jun,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,273.07743384132925,0.0024495872335942824,-376451.8173286738,27229.097295446554,21800886.637049273,0.8500045509330616,-1893940.3347397498
jul,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,274.93228054368245,0.0022949136075933307,-158355.10358140105,647125.381472884,18115334.859509714,0.8500045509330616,-1327654.601170403
aug,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,275.259606432333,0.002629372577698918,107222.75249111187,657281.4492354998,13069471.429472556,0.8500045509330616,-900105.5373094478
sep,32,hn15aa,2001,11,-18.77489585,64.86952952,1.92,1333.9236122108978,-166.97638778910232,1.606406331062317,0.05624557286500931,273.9201544406182,0.002796056155836415,119251.30854683928,601611.1518700502,6916183.252914563,0.8499916030008673,-808392.594593564
nov,33,blt11,2017,6,-18.95453043,64.68772613,1.85,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,268.88201561647617,0.005552522140145146,284960.49526192993,638850.0669996415,869327.4785241801,0.8364610138578452,-1445714.1710664858
dec,33,blt11,2017,6,-18.95453043,64.68772613,1.85,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,269.2844733245977,0.009246492266991412,154387.35386751778,627941.6979212763,114185.18711183779,0.8357877213837427,-1341661.6687851925
jan,33,blt11,2017,6,-18.95453043,64.68772613,1.85,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,266.9343308696811,0.005441885005311523,376124.2885263916,976633.3577710851,479221.9383478556,0.8469747347996002,-1683834.3205179074
feb,33,blt11,2017,6,-18.95453043,64.68772613,1.85,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,269.39214631428536,0.007883908606408908,113711.84194222791,899522.47290678,2311442.547563823,0.8454727746650638,-1736027.322463492
mar,33,blt11,2017,6,-18.95453043,64.68772613,1.85,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,266.6036551546847,0.0033827241208094373,204875.63520669006,836329.1623838372,8261101.789396183,0.8438931269373616,-2445051.745059741
apr,33,blt11,2017,6,-18.95453043,64.68772613,1.85,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,268.38719841053364,0.00498951014150168,-294151.17063158983,347333.3071467811,14437699.541635511,0.8370436708065878,-2465728.8448720495
may,33,blt11,2017,6,-18.95453043,64.68772613,1.85,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,274.16852013683115,0.0021293218432864285,-353027.78711488843,533151.7321368624,19714899.51522706,0.7953254332766193,-2188088.7546503292
may,34,blt11,2017,5,-18.95453043,64.68772613,-2.97,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,274.16852013683115,0.0021293218432864285,-353027.78711488843,533151.7321368624,19714899.51522706,0.7953254332766193,-2188088.7546503292
jun,34,blt11,2017,5,-18.95453043,64.68772613,-2.97,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,275.29789016199976,0.002615906873788248,-451155.48125371896,660666.8051563718,19094337.038125828,0.7702841324128826,-1691671.608349992
jul,34,blt11,2017,5,-18.95453043,64.68772613,-2.97,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,278.2222885619173,0.0022807200277955957,-836860.6274090912,-78469.23756733234,18245956.443988144,0.6768000619701847,-1739028.8369523752
aug,34,blt11,2017,5,-18.95453043,64.68772613,-2.97,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,277.13885901234875,0.0027505639128949586,-716100.2554285624,-134891.83624853124,14132036.23788969,0.6756735918692823,-2031342.9980086372
sep,34,blt11,2017,5,-18.95453043,64.68772613,-2.97,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,276.0018322412468,0.00528029655838347,-79061.59589824919,576409.0577924482,7286937.44724223,0.6784962410876353,-1173910.3590175947
oct,34,blt11,2017,5,-18.95453043,64.68772613,-2.97,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,273.7957323192013,0.00684013458436013,405562.59676804114,1039074.3669782784,3165980.3881079014,0.7160452444510459,-1220267.08279035
nov,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,268.88201561647617,0.005552522140145146,284960.49526192993,638850.0669996415,869327.4785241801,0.8364610138578452,-1445714.1710664858
dec,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,269.2844733245977,0.009246492266991412,154387.35386751778,627941.6979212763,114185.18711183779,0.8357877213837427,-1341661.6687851925
jan,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,266.9343308696811,0.005441885005311523,376124.2885263916,976633.3577710851,479221.9383478556,0.8469747347996002,-1683834.3205179074
feb,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,269.39214631428536,0.007883908606408908,113711.84194222791,899522.47290678,2311442.547563823,0.8454727746650638,-1736027.322463492
mar,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,266.6036551546847,0.0033827241208094373,204875.63520669006,836329.1623838372,8261101.789396183,0.8438931269373616,-2445051.745059741
apr,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,268.38719841053364,0.00498951014150168,-294151.17063158983,347333.3071467811,14437699.541635511,0.8370436708065878,-2465728.8448720495
may,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,274.16852013683115,0.0021293218432864285,-353027.78711488843,533151.7321368624,19714899.51522706,0.7953254332766193,-2188088.7546503292
jun,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,275.29789016199976,0.002615906873788248,-451155.48125371896,660666.8051563718,19094337.038125828,0.7702841324128826,-1691671.608349992
jul,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,278.2222885619173,0.0022807200277955957,-836860.6274090912,-78469.23756733234,18245956.443988144,0.6768000619701847,-1739028.8369523752
aug,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,277.13885901234875,0.0027505639128949586,-716100.2554285624,-134891.83624853124,14132036.23788969,0.6756735918692823,-2031342.9980086372
sep,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,276.0018322412468,0.00528029655838347,-79061.59589824919,576409.0577924482,7286937.44724223,0.6784962410876353,-1173910.3590175947
oct,35,blt11,2017,11,-18.95453043,64.68772613,-1.12,1067.5938737796182,-9.406126220381793,2.889730215072632,0.01899576745927334,273.7957323192013,0.00684013458436013,405562.59676804114,1039074.3669782784,3165980.3881079014,0.7160452444510459,-1220267.08279035
nov,36,blt11,2018,5,-18.95453043,64.68772613,1.41,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,264.360707142835,0.0033350482502067912,251407.1546854265,1024780.641979041,1009184.9326121956,0.838817537517204,-1994991.3225321597
dec,36,blt11,2018,5,-18.95453043,64.68772613,1.41,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,264.25064142004317,0.00399777924537793,340355.16130804364,1179002.4117076513,144531.61582904868,0.8441002938524701,-2209099.3560725134
jan,36,blt11,2018,5,-18.95453043,64.68772613,1.41,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,265.0455073572487,0.005584184741232399,323261.9500709567,1272663.925518441,488457.8079574425,0.844139137649053,-1887437.053347169
feb,36,blt11,2018,5,-18.95453043,64.68772613,1.41,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,266.6146617269639,0.00847057657138193,317089.4015686754,1205332.9577588774,2526506.368472755,0.8471689537825144,-2097543.0675690114
mar,36,blt11,2018,5,-18.95453043,64.68772613,1.41,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,266.74817623417664,0.0012049194667160344,26188.26958936779,1099634.622896098,8244829.066750722,0.8132324235013078,-2970316.780614347
apr,36,blt11,2018,5,-18.95453043,64.68772613,1.41,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,269.3390276393728,0.0024983549180275233,-177980.64240916725,413159.67227484635,15317306.171119895,0.8206645365808243,-2768048.0542245894
may,37,blt11,2018,5,-18.95453043,64.68772613,-2.09,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,271.55374140059325,0.006217072825033942,-264554.59191552317,306332.8854384434,20730845.172281522,0.8265040540004442,-2648320.976279127
jun,37,blt11,2018,5,-18.95453043,64.68772613,-2.09,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,276.1444391342554,0.003192020638398853,10994.304045290686,623427.8900267805,17872123.62645728,0.7685361615666549,-917781.1226328723
jul,37,blt11,2018,5,-18.95453043,64.68772613,-2.09,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,277.5532803859911,0.0034216654807673243,-589325.6054201694,75376.38150340295,14251222.936184824,0.6767871140379904,-724683.6905147028
aug,37,blt11,2018,5,-18.95453043,64.68772613,-2.09,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,276.1937294362013,0.002494715538592207,-807105.778218607,-156332.42374738678,13326756.368596738,0.6777064172237842,-1884935.7912730994
sep,37,blt11,2018,5,-18.95453043,64.68772613,-2.09,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,273.1511300209377,0.0034911776279818695,-432479.5652724579,143459.65057871607,9078256.348187175,0.7179226946192163,-2152404.0823936034
oct,37,blt11,2018,5,-18.95453043,64.68772613,-2.09,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,272.6965107311452,0.0024808858967380054,-25091.36412189249,468829.9696402957,3271972.9869607687,0.7237233682422536,-1458387.2322417716
nov,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,264.360707142835,0.0033350482502067912,251407.1546854265,1024780.641979041,1009184.9326121956,0.838817537517204,-1994991.3225321597
dec,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,264.25064142004317,0.00399777924537793,340355.16130804364,1179002.4117076513,144531.61582904868,0.8441002938524701,-2209099.3560725134
jan,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,265.0455073572487,0.005584184741232399,323261.9500709567,1272663.925518441,488457.8079574425,0.844139137649053,-1887437.053347169
feb,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,266.6146617269639,0.00847057657138193,317089.4015686754,1205332.9577588774,2526506.368472755,0.8471689537825144,-2097543.0675690114
mar,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,266.74817623417664,0.0012049194667160344,26188.26958936779,1099634.622896098,8244829.066750722,0.8132324235013078,-2970316.780614347
apr,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,269.3390276393728,0.0024983549180275233,-177980.64240916725,413159.67227484635,15317306.171119895,0.8206645365808243,-2768048.0542245894
may,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,271.55374140059325,0.006217072825033942,-264554.59191552317,306332.8854384434,20730845.172281522,0.8265040540004442,-2648320.976279127
jun,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,276.1444391342554,0.003192020638398853,10994.304045290686,623427.8900267805,17872123.62645728,0.7685361615666549,-917781.1226328723
jul,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,277.5532803859911,0.0034216654807673243,-589325.6054201694,75376.38150340295,14251222.936184824,0.6767871140379904,-724683.6905147028
aug,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,276.1937294362013,0.002494715538592207,-807105.778218607,-156332.42374738678,13326756.368596738,0.6777064172237842,-1884935.7912730994
sep,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,273.1511300209377,0.0034911776279818695,-432479.5652724579,143459.65057871607,9078256.348187175,0.7179226946192163,-2152404.0823936034
oct,38,blt11,2018,11,-18.95453043,64.68772613,-0.68,1067.5938737796182,-10.406126220381793,2.889730215072632,0.01899576745927334,272.6965107311452,0.0024808858967380054,-25091.36412189249,468829.9696402957,3271972.9869607687,0.7237233682422536,-1458387.2322417716
nov,39,blt11,2019,5,-18.95453043,64.68772613,1.31,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.1322954991724,0.0033259498016185007,278154.8648619782,1150414.9617091771,884720.5945401564,0.8190072012599565,-1311980.0255062338
dec,39,blt11,2019,5,-18.95453043,64.68772613,1.31,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,268.06657217457473,0.004146993802225907,296672.51036882214,1019138.3821109212,137934.5661079157,0.8342080736560407,-1674663.026246319
jan,39,blt11,2019,5,-18.95453043,64.68772613,1.31,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.58961486513715,0.004207043562908629,401922.3758564396,943155.9492202401,528919.7129137237,0.8387398499240384,-1780383.036576992
feb,39,blt11,2019,5,-18.95453043,64.68772613,1.31,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.1351580128881,0.004607375300793446,177336.5726580508,1187653.8768387684,2552014.9607278015,0.8432845741242305,-1860423.4229472177
mar,39,blt11,2019,5,-18.95453043,64.68772613,1.31,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.7293504784207,0.004710005800869372,111337.78482596623,893880.2130386601,7802826.73543482,0.84455347147927,-2507416.546106542
apr,39,blt11,2019,5,-18.95453043,64.68772613,1.31,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,271.4585106230473,0.002978753003489305,63540.10155189037,721979.362389941,14444296.591356644,0.8244064889849709,-2130559.7269467292
may,40,blt11,2019,6,-18.95453043,64.68772613,-4.18,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,273.31287877877963,0.000879558945198736,-644720.2714662836,572271.400555827,18915337.08902576,0.7783895379665017,-2540599.9562891982
jun,40,blt11,2019,6,-18.95453043,64.68772613,-4.18,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,276.5641245207269,0.0009112215462859907,-1468359.8203347926,79137.88808214944,22162404.961767353,0.6985655359887686,-2853257.7155478923
jul,40,blt11,2019,6,-18.95453043,64.68772613,-4.18,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,278.95350779855187,0.002376435706944421,-791437.0012512775,-158213.1770367599,17162281.076463386,0.6763339364111907,-1289968.9192544217
aug,40,blt11,2019,6,-18.95453043,64.68772613,-4.18,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,276.8038763777648,0.0026104478046352735,-732876.9257168141,-239085.56847981154,14192289.29200937,0.6776157816984243,-1887437.053347169
sep,40,blt11,2019,6,-18.95453043,64.68772613,-4.18,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,275.2352005546705,0.004311129814758682,-57220.27042863844,441747.12227332033,7798868.50560214,0.6953673967367815,-1552267.9354218487
oct,40,blt11,2019,6,-18.95453043,64.68772613,-4.18,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.7347856948026,0.006108983255805041,108805.45723528648,550454.6623990966,3653722.2641569898,0.8349202099267259,-1553768.6926662908
nov,40,blt11,2019,6,-18.95453043,64.68772613,-4.18,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.1322954991724,0.0033259498016185007,278154.8648619782,1150414.9617091771,884720.5945401564,0.8190072012599565,-1311980.0255062338
nov,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,269.1322954991724,0.0033259498016185007,278154.8648619782,1150414.9617091771,884720.5945401564,0.8190072012599565,-1311980.0255062338
dec,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,268.06657217457473,0.004146993802225907,296672.51036882214,1019138.3821109212,137934.5661079157,0.8342080736560407,-1674663.026246319
jan,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.58961486513715,0.004207043562908629,401922.3758564396,943155.9492202401,528919.7129137237,0.8387398499240384,-1780383.036576992
feb,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,266.1351580128881,0.004607375300793446,177336.5726580508,1187653.8768387684,2552014.9607278015,0.8432845741242305,-1860423.4229472177
mar,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,265.7293504784207,0.004710005800869372,111337.78482596623,893880.2130386601,7802826.73543482,0.84455347147927,-2507416.546106542
apr,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,271.4585106230473,0.002978753003489305,63540.10155189037,721979.362389941,14444296.591356644,0.8244064889849709,-2130559.7269467292
may,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,273.31287877877963,0.000879558945198736,-644720.2714662836,572271.400555827,18915337.08902576,0.7783895379665017,-2540599.9562891982
jun,41,blt11,2019,12,-18.95453043,64.68772613,-2.87,1067.5938737796182,-8.406126220381793,2.889730215072632,0.01899576745927334,276.5641245207269,0.0009112215462859907,-1468359.8203347926,79137.88808214944,22162404.961767353,0.6985655359887686,-2853257.7155478923
